一级分类,二级分类,三级分类,商品id,好评数
16750,16755,16806,100040747562,60
16750,16755,16806,10031298828154,1100
16750,16755,16806,100039741178,500
16750,16755,16806,10052663555483,200
16750,16755,16806,100001155781,1300
16750,16755,16806,10045652857919,200
16750,16755,16806,33216688433,4300
16750,16755,16806,10041791979131,100
16750,16755,16806,10076049660470,0
16750,16755,16806,10068760671358,100
16750,16755,16806,10067872295017,90
16750,16755,16806,72251824992,200
16750,16755,16806,10052692044716,600
16750,16755,16806,56951079401,1200
16750,16755,16806,26474331983,1800
16750,16755,16806,10029021906211,500
16750,16755,16806,10056657309641,500
16750,16755,16806,10036012301902,2700
16750,16755,16806,67883118671,2100
16750,16755,16806,100052757602,20
16750,16755,16806,100017998102,71000
16750,16755,16806,10024914824538,400
16750,16755,16806,10075834638633,0
16750,16755,16806,10035603011770,30
16750,16755,16806,10075760620192,10
16750,16755,16806,100027741316,500
16750,16755,16806,10364758883,13000
16750,16755,16806,1030216770,28000
16750,16755,16806,10072134164022,0
16750,16755,16806,10039184229436,500
16750,16755,16806,10042317247131,200
16750,16755,16806,40487529687,200
16750,16755,16806,100032168392,3700
16750,16755,16806,10071666664320,40
16750,16755,16806,10027652137379,1700
16750,16755,16806,33002220871,600
16750,16755,16806,10070445879029,20
16750,16755,16806,69714723160,500
16750,16755,16806,68350052476,2500
16750,16755,16806,10060162339463,1100
16750,16755,16806,57079650987,20
16750,16755,16806,69341534536,100
16750,16755,16806,43727843254,800
16750,16755,16806,10070447152641,7
16750,16755,16806,10034241222824,1000
16750,16755,16806,11049247548,1800
16750,16755,16806,10069530988274,15000
16750,16755,16806,10043731025953,100
16750,16755,16806,10072030067021,40
16750,16755,16806,10058300144497,100
16750,16755,16806,10055728941839,1400
16750,16755,16806,10061770374170,400
16750,16755,16806,72492519396,700
16750,16755,16806,10067814380084,0
16750,16755,16806,10056718477522,700
16750,16755,16806,10034097395251,300
16750,16755,16806,10035652273498,3300
16750,16755,16806,100036183659,100
16750,16755,16806,100022979042,200
16750,16755,16806,100055883243,300
16750,16755,16806,10055936053822,70
16750,16755,16806,100023814265,500
16750,16755,16806,10058480307396,100
16750,16755,16806,10052537384857,100
16750,16755,16806,10039463248558,300
16750,16755,16806,71381387121,14000
16750,16755,16806,10049170632319,0
16750,16755,16806,68498544381,3400
16750,16755,16806,10026601568945,1500
16750,16755,16806,39544760178,1100
16750,16755,16806,10031116363969,400
16750,16755,16806,27413039387,3200
16750,16755,16806,10051721834103,100
16750,16755,16806,10042352267041,40
16750,16755,16806,44202633421,2400
16750,16755,16806,10034503389290,1600
16750,16755,16806,100051472074,10
16750,16755,16806,10070324277667,60
16750,16755,16806,100023839905,100000
16750,16755,16806,47951462815,7600
16750,16755,16806,46091148627,9600
16750,16755,16806,10070249737649,5
16750,16755,16806,10071069630940,0
16750,16755,16806,10041117699029,80
16750,16755,16806,10026257476964,900
16750,16755,16806,68818811307,300
16750,16755,16806,10027809369119,100
16750,16755,16806,10057205824930,100
16750,16755,16806,29477999799,16000
16750,16755,16806,28328663696,12000
16750,16755,16806,100050239864,5
16750,16755,16806,12521250059,24000
16750,16755,16806,10036789790375,1200
16750,16755,16806,10058203658342,300
16750,16755,16806,30890406955,1200
16750,16755,16806,10068923612578,30
16750,16755,16806,3477716,14000
16750,16755,16806,10029019686155,300
16750,16755,16806,10020737885504,4200
16750,16755,16806,55375427144,300
16750,16755,16806,10057426102688,200
16750,16755,16806,10053656012074,700
16750,16755,16806,100033879145,10
16750,16755,16806,10063058284083,10
16750,16755,16806,10044954198334,100
16750,16755,16806,100039195350,110000
16750,16755,16806,10053179859983,100
16750,16755,16806,10054640774729,40
16750,16755,16806,10053163245423,70
16750,16755,16806,65214273091,1300
16750,16755,16806,10072021652319,5
16750,16755,16806,1342828872,8000
16750,16755,16806,10071844417531,70
16750,16755,16806,10054424641099,20
16750,16755,16806,100022136538,6600
16750,16755,16806,100048540980,12000
16750,16755,16806,10052852521708,500
16750,16755,16806,72254707190,100
16750,16755,16806,10057683141831,400
16750,16755,16806,1658335565,1100
16750,16755,16806,67819243459,200
16750,16755,16806,65441115730,55000
16750,16755,16806,10071591915225,0
16750,16755,16806,10021939162548,4500
16750,16755,16806,1343010543,11000
16750,16755,16806,10069329156567,20
16750,16755,16806,10067773523349,100
16750,16755,16806,100045433785,110000
16750,16755,16806,10046042048984,500
16750,16755,16806,10034885705039,500
16750,16755,16806,10057558455403,90
16750,16755,16806,10064467336746,400
16750,16755,16806,72009278006,300
16750,16755,16806,10069976729736,500
16750,16755,16806,10066279399830,100
16750,16755,16806,10053321043809,200
16750,16755,16806,10028521166133,900
16750,16755,16806,34290569305,900
16750,16755,16806,10070485793093,10
16750,16755,16806,41501308616,7300
16750,16755,16806,10069665033024,300
16750,16755,16806,10025514867798,50
16750,16755,16806,69825973744,100
16750,16755,16806,10045805188393,200
16750,16755,16806,100058196047,3200
16750,16755,16806,100015053385,1700
16750,16755,16806,100021281347,170000
16750,16755,16806,10026583535474,1700
16750,16755,16806,1064100215,1400
16750,16755,16806,10025519231589,200
16750,16755,16806,100017447970,2100
16750,16755,16806,100016168787,300
16750,16755,16806,10024625212872,5800
16750,16755,16806,58599856660,500
16750,16755,16806,70406474207,1000
16750,16755,16806,10054726649424,1100
16750,16755,16806,10059978442370,100
16750,16755,16806,10034147186072,200
16750,16755,16806,71972767097,50
16750,16755,16806,70116490738,2700
16750,16755,16806,72420340999,100
16750,16755,16806,10040662723499,100
16750,16755,16806,67888600179,400
16750,16755,16806,45016588214,100
16750,16755,16806,10059053733308,100
16750,16755,16806,10021473405549,100
16750,16755,16806,100000279027,8400
16750,16755,16806,27663986715,3900
16750,16755,16806,100028687469,900
16750,16755,16806,32950232905,1000
16750,16755,16806,10023465549825,90
16750,16755,16806,100052277208,20
16750,16755,16806,10053611217230,70
16750,16755,16806,100043311417,400
16750,16755,16806,10021074954531,3400
16750,16755,16806,100050481864,30
16750,16755,16806,65855068777,100
16750,16755,16806,100035839875,1900
16750,16755,16806,10075041478932,30
16750,16755,16806,10074746568981,7
16750,16755,16806,65784441748,1200
16750,16755,16806,10070523130000,10
16750,16755,16806,100039287047,100
16750,16755,16806,10028216427231,100
16750,16755,16806,10073066602792,100
16750,16755,16806,10054574125473,200
16750,16755,16806,26150411210,7200
16750,16755,16806,65136336306,50
16750,16755,16806,10055724599853,700
16750,16755,16806,100027262214,1200
16750,16755,16806,10034899706873,1000
16750,16755,16806,100010622873,400
16750,16755,16806,52815550521,900
16750,16755,16806,37480506834,100
16750,16755,16806,25114645555,800
16750,16755,16806,10071835391745,20
16750,16755,16806,10033750677546,300
16750,16755,16806,10060232661724,10
16750,16755,16806,100050239852,4
16750,16755,16806,10039295378332,100
16750,16755,16806,52740494638,1400
16750,16755,16806,10073749341805,200
16750,16755,16806,10044448368478,700
16750,16755,16806,66288100389,3200
16750,16755,16806,26809663854,600
16750,16755,16806,100030609254,2000
16750,16755,16806,2651939,600
16750,16755,16806,10059122277693,30
16750,16755,16806,10026331600412,300
16750,16755,16806,60304975833,400
16750,16755,16806,47095302492,7000
16750,16755,16806,10057447075343,500
16750,16755,16806,10026361988874,700
16750,16755,16806,10064043143351,100
16750,16755,16806,1427001466,6900
16750,16755,16806,71521077734,400
16750,16755,16806,10046225174391,20
16750,16755,16806,100032721459,62000
16750,16755,16806,10054490356709,200
16750,16755,16806,10032191543812,900
16750,16755,16806,65045307878,2300
16750,16755,16806,55376829460,600
16750,16755,16806,26631368667,1100
16750,16755,16806,10074228537491,40
16750,16755,16806,10055862613528,2
16750,16755,16806,10070249584383,5
16750,16755,16806,1342701452,10000
16750,16755,16806,100038551851,300
16750,16755,16806,47782044107,5700
16750,16755,16806,10056804318120,5
16750,16755,16806,10038149577040,2200
16750,16755,16806,10036675273646,300
16750,16755,16806,100032649277,1000
16750,16755,16806,48391934427,1000
16750,16755,16806,10033749819021,500
16750,16755,16806,100056176627,10
16750,16755,16806,71544189114,700
16750,16755,16806,100041417656,100000
16750,16755,16806,10062798575785,200
16750,16755,16806,60291553897,600
16750,16755,16806,10058336905234,1500
16750,16755,16806,100035428249,100
16750,16755,16806,100032949002,3700
16750,16755,16806,10031168973722,8500
16750,16755,16806,10030537394535,5100
16750,16755,16806,10037773075214,60
16750,16755,16806,51685337391,90
16750,16755,16806,10044299758764,200
16750,16755,16806,10445605862,5600
16750,16755,16806,60461623316,200
16750,16755,16806,65655071832,1400
16750,16755,16806,10035165137163,100
16750,16755,16806,100023797858,5600
16750,16755,16806,10072036543618,30
16750,16755,16806,10059997593294,600
16750,16755,16806,100048745231,2500
16750,16755,16806,100047353271,300
16750,16755,16806,100033859970,9200
16750,16755,16806,10061049696726,20
16750,16755,16806,10020189100208,4400
16750,16755,16806,10059249103507,6
16750,16755,16806,10055643196973,100
16750,16755,16806,45029809332,1500
16750,16755,16806,10037825933625,1200
16750,16755,16806,10041447440897,600
16750,16755,16806,10027076268330,200
16750,16755,16806,10029816964105,4200
16750,16755,16806,10026583628297,4700
16750,16755,16806,69061595549,2500
16750,16755,16806,10074704006616,10
16750,16755,16806,10049058532808,70
16750,16755,16806,65545384416,1400
16750,16755,16806,33002434359,200
16750,16755,16806,10064193019478,30
16750,16755,16806,10071321107871,4
16750,16755,16806,10056788226178,100
16750,16755,16806,49218848251,400
16750,16755,16806,10037246630910,80
16750,16755,16806,10022089315874,2000
16750,16755,16806,10065087007811,30
16750,16755,16806,1575925347,500
16750,16755,16806,10044450328650,200
16750,16755,16806,1153577048,1800
16750,16755,16806,10069658430660,30
16750,16755,16806,10054921794118,400
16750,16755,16806,72107203694,100
16750,16755,16806,100025045077,6600
16750,16755,16806,66887752482,400
16750,16755,16806,10041112696130,1500
16750,16755,16806,10035561652216,100
16750,16755,16806,71935130623,100
16750,16755,16806,10039495246036,2600
16750,16755,16806,67306379296,400
16750,16755,16806,27074854894,25000
16750,16755,16806,69829142268,100
16750,16755,16806,2607195,8200
16750,16755,16806,40711980787,400
16750,16755,16806,10072892270345,40
16750,16755,16806,50022553696,400
16750,16755,16806,23927384590,2000
16750,16755,16806,67468908176,1100
16750,16755,16806,100053359208,24000
16750,16755,16806,100034357026,700
16750,16755,16806,10040179497422,100
16750,16755,16806,10075540364266,10
16750,16755,16806,10027800132921,300
16750,16755,16806,100009024427,63000
16750,16755,16806,67474148011,2300
16750,16755,16806,10034899194566,2500
16750,16755,16806,55919090859,1600
16750,16755,16806,10057205966348,70
16750,16755,16806,100028491178,13000
16750,16755,16806,72053546356,300
16750,16755,16806,10040603553240,70
16750,16755,16806,100017350029,50
16750,16755,16806,10076425559949,0
16750,16755,16806,10028810361246,2800
16750,16755,16806,32952028492,300
16750,16755,16806,10071585637315,70
16750,16755,16806,100023027268,100000
16750,16755,16806,10056204459640,400
16750,16755,16806,10037561401922,1400
16750,16755,16806,10029056075487,90
16750,16755,16806,100009319075,120000
16750,16755,16806,100022116884,6300
16750,16755,16806,100020637660,2000
16750,16755,16806,10072865380536,6
16750,16755,16806,10057561065591,70
16750,16755,16806,100058664233,20
16750,16755,16806,32950278128,1300
16750,16755,16806,29950726596,76000
16750,16755,16806,10074088216477,30
16750,16755,16806,56571837546,80
16750,16755,16806,10028208771422,40
16750,16755,16806,45235623878,1600
16750,16755,16806,10051734825881,100
16750,16755,16806,65120875367,600
16750,16755,16806,10032643177022,60
16750,16755,16806,10055241184776,400
16750,16755,16806,10045232660024,100
16750,16755,16806,70166377158,90
16750,16755,16806,10072896707477,9
16750,16755,16806,10061619054464,100
16750,16755,16806,10057558167350,60
16750,16755,16806,10037310248849,900
16750,16755,16806,10034916859016,80
16750,16755,16806,10021269154942,200
16750,16755,16806,62470278746,900
16750,16755,16806,10023689139325,200
16750,16755,16806,10064844153000,40
16750,16755,16806,70170204134,20
16750,16755,16806,10076565848727,0
16750,16755,16806,10060235874477,80
16750,16755,16806,10049962126932,200
16750,16755,16806,10027792551480,2900
16750,16755,16806,100052811902,3
16750,16755,16806,10041749247577,500
16750,16755,16806,10073416391307,5
16750,16755,16806,100051723782,10
16750,16755,16806,1658345967,2900
16750,16755,16806,10033215975962,100
16750,16755,16806,10020795461315,1200
16750,16755,16806,10069372129525,200
16750,16755,16806,10058728111942,10
16750,16755,16806,10053191302571,40
16750,16755,16806,10059381711765,100
16750,16755,16806,10039947242133,600
16750,16755,16806,10733383068,7800
16750,16755,16806,10062857359894,700
16750,16755,16806,100050577179,1400
16750,16755,16806,32111267149,400
16750,16755,16806,100052541522,0
16750,16755,16806,63196868210,1600
16750,16755,16806,71488352059,600
16750,16755,16806,10038192706783,1500
16750,16755,16806,10036706335515,50
16750,16755,16806,10062659576341,3700
16750,16755,16806,10023787325843,50
16750,16755,16806,10023141532059,200
16750,16755,16806,69678131839,700
16750,16755,16806,10052592320969,30
16750,16755,16806,10058065527943,100
16750,16755,16806,10051551456956,100
16750,16755,16806,10032959270880,900
16750,16755,16806,10045696933228,800
16750,16755,16806,100051498960,10
16750,16755,16806,43080695087,600
16750,16755,16806,10072803131540,0
16750,16755,16806,10023124829637,900
16750,16755,16806,27515949788,3300
16750,16755,16806,10049846319313,80
16750,16755,16806,10045904497661,300
16750,16755,16806,33002194183,800
16750,16755,16806,100024364024,1500
16750,16755,16806,10043513906001,30
16750,16755,16806,50024865369,200
16750,16755,16806,10057559207064,20
16750,16755,16806,10027416374754,1200
16750,16755,16806,10072083361459,2
16750,16755,16806,10067419247476,20
16750,16755,16806,10051227828727,2100
16750,16755,16806,10058899666317,80
16750,16755,16806,10071316797849,5
16750,16755,16806,1252091465,2200
16750,16755,16806,1019864205,500
16750,16755,16806,26850877434,1700
16750,16755,16806,46649348354,2800
16750,16755,16806,10041614870741,800
16750,16755,16806,10024841884278,3000
16750,16755,16806,10023787288448,30
16750,16755,16806,100041279509,60
16750,16755,16806,43723830508,80
16750,16755,16806,41749550437,200
16750,16755,16806,71473470853,90
16750,16755,16806,1952592764,200
16750,16755,16806,1217608498,1300
16750,16755,16806,10045869708850,200
16750,16755,16806,10031623482571,70
16750,16755,16806,10059200950510,200
16750,16755,16806,10057975052092,40
16750,16755,16806,10056665580640,200
16750,16755,16806,10060415958671,200
16750,16755,16806,10034308613366,200
16750,16755,16806,10067022510561,90
16750,16755,16806,100033879123,5
16750,16755,16806,65854422842,500
16750,16755,16806,100039308576,400
16750,16755,16806,10042620357924,5300
16750,16755,16806,10057330790651,20
16750,16755,16806,10043867441924,1100
16750,16755,16806,10042786530463,20
16750,16755,16806,60596322794,2
16750,16755,16806,39009520972,100
